original_path,proposed_path,collision,action
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/DUF0873/pair-of-designs-for-leisure-mid-century-american-fluted-column-floral-upholstered-swivel-bar-stools-DUF0873-3-lg3a4d.jpg,assets\images\inventory\DUF0873\pair-of-designs-for-leisure-mid-century-american-fluted-column-floral-upholstered-swivel-bar-stools-DUF0873-3-lg3a4d.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/DUF0873/pair-of-designs-for-leisure-mid-century-american-fluted-column-floral-upholstered-swivel-bar-stools-DUF0873-3-lg8d26.jpg,assets\images\inventory\DUF0873\pair-of-designs-for-leisure-mid-century-american-fluted-column-floral-upholstered-swivel-bar-stools-DUF0873-3-lg8d26.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/DUF0873/pair-of-designs-for-leisure-mid-century-american-fluted-column-floral-upholstered-swivel-bar-stools-DUF0873-3-lga2ad.jpg,assets\images\inventory\DUF0873\pair-of-designs-for-leisure-mid-century-american-fluted-column-floral-upholstered-swivel-bar-stools-DUF0873-3-lga2ad.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/DUF0873/pair-of-designs-for-leisure-mid-century-american-fluted-column-floral-upholstered-swivel-bar-stools-DUF0873-3-lgc5fb.jpg,assets\images\inventory\DUF0873\pair-of-designs-for-leisure-mid-century-american-fluted-column-floral-upholstered-swivel-bar-stools-DUF0873-3-lgc5fb.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/DUF0873/pair-of-designs-for-leisure-mid-century-american-fluted-column-floral-upholstered-swivel-bar-stools-DUF0873-3-lge9de.jpg,assets\images\inventory\DUF0873\pair-of-designs-for-leisure-mid-century-american-fluted-column-floral-upholstered-swivel-bar-stools-DUF0873-3-lge9de.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/DUF0873/pair-of-designs-for-leisure-mid-century-american-fluted-column-floral-upholstered-swivel-bar-stools-DUF0873-3-thcdd8.jpg,assets\images\inventory\DUF0873\pair-of-designs-for-leisure-mid-century-american-fluted-column-floral-upholstered-swivel-bar-stools-DUF0873-3-thcdd8.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/DUF0873/pair-of-designs-for-leisure-mid-century-american-fluted-column-floral-upholstered-swivel-bar-stools-DUF0873-4-lg3a4d.jpg,assets\images\inventory\DUF0873\pair-of-designs-for-leisure-mid-century-american-fluted-column-floral-upholstered-swivel-bar-stools-DUF0873-4-lg3a4d.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/DUF0873/pair-of-designs-for-leisure-mid-century-american-fluted-column-floral-upholstered-swivel-bar-stools-DUF0873-4-lg8d26.jpg,assets\images\inventory\DUF0873\pair-of-designs-for-leisure-mid-century-american-fluted-column-floral-upholstered-swivel-bar-stools-DUF0873-4-lg8d26.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/DUF0873/pair-of-designs-for-leisure-mid-century-american-fluted-column-floral-upholstered-swivel-bar-stools-DUF0873-4-lga2ad.jpg,assets\images\inventory\DUF0873\pair-of-designs-for-leisure-mid-century-american-fluted-column-floral-upholstered-swivel-bar-stools-DUF0873-4-lga2ad.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/DUF0873/pair-of-designs-for-leisure-mid-century-american-fluted-column-floral-upholstered-swivel-bar-stools-DUF0873-4-lgc5fb.jpg,assets\images\inventory\DUF0873\pair-of-designs-for-leisure-mid-century-american-fluted-column-floral-upholstered-swivel-bar-stools-DUF0873-4-lgc5fb.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/DUF0873/pair-of-designs-for-leisure-mid-century-american-fluted-column-floral-upholstered-swivel-bar-stools-DUF0873-4-lge9de.jpg,assets\images\inventory\DUF0873\pair-of-designs-for-leisure-mid-century-american-fluted-column-floral-upholstered-swivel-bar-stools-DUF0873-4-lge9de.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/DUF0873/pair-of-designs-for-leisure-mid-century-american-fluted-column-floral-upholstered-swivel-bar-stools-DUF0873-4-thcdd8.jpg,assets\images\inventory\DUF0873\pair-of-designs-for-leisure-mid-century-american-fluted-column-floral-upholstered-swivel-bar-stools-DUF0873-4-thcdd8.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/DUF0873/pair-of-designs-for-leisure-mid-century-american-fluted-column-floral-upholstered-swivel-bar-stools-DUF0873-5-lg3a4d.jpg,assets\images\inventory\DUF0873\pair-of-designs-for-leisure-mid-century-american-fluted-column-floral-upholstered-swivel-bar-stools-DUF0873-5-lg3a4d.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/DUF0873/pair-of-designs-for-leisure-mid-century-american-fluted-column-floral-upholstered-swivel-bar-stools-DUF0873-5-lg8d26.jpg,assets\images\inventory\DUF0873\pair-of-designs-for-leisure-mid-century-american-fluted-column-floral-upholstered-swivel-bar-stools-DUF0873-5-lg8d26.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/DUF0873/pair-of-designs-for-leisure-mid-century-american-fluted-column-floral-upholstered-swivel-bar-stools-DUF0873-5-lga2ad.jpg,assets\images\inventory\DUF0873\pair-of-designs-for-leisure-mid-century-american-fluted-column-floral-upholstered-swivel-bar-stools-DUF0873-5-lga2ad.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/DUF0873/pair-of-designs-for-leisure-mid-century-american-fluted-column-floral-upholstered-swivel-bar-stools-DUF0873-5-lgc5fb.jpg,assets\images\inventory\DUF0873\pair-of-designs-for-leisure-mid-century-american-fluted-column-floral-upholstered-swivel-bar-stools-DUF0873-5-lgc5fb.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/DUF0873/pair-of-designs-for-leisure-mid-century-american-fluted-column-floral-upholstered-swivel-bar-stools-DUF0873-5-lge9de.jpg,assets\images\inventory\DUF0873\pair-of-designs-for-leisure-mid-century-american-fluted-column-floral-upholstered-swivel-bar-stools-DUF0873-5-lge9de.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/DUF0873/pair-of-designs-for-leisure-mid-century-american-fluted-column-floral-upholstered-swivel-bar-stools-DUF0873-5-thcdd8.jpg,assets\images\inventory\DUF0873\pair-of-designs-for-leisure-mid-century-american-fluted-column-floral-upholstered-swivel-bar-stools-DUF0873-5-thcdd8.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/DUF0873/pair-of-designs-for-leisure-mid-century-american-fluted-column-floral-upholstered-swivel-bar-stools-DUF0873-6-lg3a4d.jpg,assets\images\inventory\DUF0873\pair-of-designs-for-leisure-mid-century-american-fluted-column-floral-upholstered-swivel-bar-stools-DUF0873-6-lg3a4d.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/DUF0873/pair-of-designs-for-leisure-mid-century-american-fluted-column-floral-upholstered-swivel-bar-stools-DUF0873-6-lg8d26.jpg,assets\images\inventory\DUF0873\pair-of-designs-for-leisure-mid-century-american-fluted-column-floral-upholstered-swivel-bar-stools-DUF0873-6-lg8d26.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/DUF0873/pair-of-designs-for-leisure-mid-century-american-fluted-column-floral-upholstered-swivel-bar-stools-DUF0873-6-lga2ad.jpg,assets\images\inventory\DUF0873\pair-of-designs-for-leisure-mid-century-american-fluted-column-floral-upholstered-swivel-bar-stools-DUF0873-6-lga2ad.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/DUF0873/pair-of-designs-for-leisure-mid-century-american-fluted-column-floral-upholstered-swivel-bar-stools-DUF0873-6-lgc5fb.jpg,assets\images\inventory\DUF0873\pair-of-designs-for-leisure-mid-century-american-fluted-column-floral-upholstered-swivel-bar-stools-DUF0873-6-lgc5fb.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/DUF0873/pair-of-designs-for-leisure-mid-century-american-fluted-column-floral-upholstered-swivel-bar-stools-DUF0873-6-lge9de.jpg,assets\images\inventory\DUF0873\pair-of-designs-for-leisure-mid-century-american-fluted-column-floral-upholstered-swivel-bar-stools-DUF0873-6-lge9de.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/DUF0873/pair-of-designs-for-leisure-mid-century-american-fluted-column-floral-upholstered-swivel-bar-stools-DUF0873-6-thcdd8.jpg,assets\images\inventory\DUF0873\pair-of-designs-for-leisure-mid-century-american-fluted-column-floral-upholstered-swivel-bar-stools-DUF0873-6-thcdd8.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/DUF0873/pair-of-designs-for-leisure-mid-century-american-fluted-column-floral-upholstered-swivel-bar-stools-DUF0873-7-lg3a4d.jpg,assets\images\inventory\DUF0873\pair-of-designs-for-leisure-mid-century-american-fluted-column-floral-upholstered-swivel-bar-stools-DUF0873-7-lg3a4d.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/DUF0873/pair-of-designs-for-leisure-mid-century-american-fluted-column-floral-upholstered-swivel-bar-stools-DUF0873-7-lg8d26.jpg,assets\images\inventory\DUF0873\pair-of-designs-for-leisure-mid-century-american-fluted-column-floral-upholstered-swivel-bar-stools-DUF0873-7-lg8d26.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/DUF0873/pair-of-designs-for-leisure-mid-century-american-fluted-column-floral-upholstered-swivel-bar-stools-DUF0873-7-lga2ad.jpg,assets\images\inventory\DUF0873\pair-of-designs-for-leisure-mid-century-american-fluted-column-floral-upholstered-swivel-bar-stools-DUF0873-7-lga2ad.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/DUF0873/pair-of-designs-for-leisure-mid-century-american-fluted-column-floral-upholstered-swivel-bar-stools-DUF0873-7-lgc5fb.jpg,assets\images\inventory\DUF0873\pair-of-designs-for-leisure-mid-century-american-fluted-column-floral-upholstered-swivel-bar-stools-DUF0873-7-lgc5fb.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/DUF0873/pair-of-designs-for-leisure-mid-century-american-fluted-column-floral-upholstered-swivel-bar-stools-DUF0873-7-lge9de.jpg,assets\images\inventory\DUF0873\pair-of-designs-for-leisure-mid-century-american-fluted-column-floral-upholstered-swivel-bar-stools-DUF0873-7-lge9de.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/DUF0873/pair-of-designs-for-leisure-mid-century-american-fluted-column-floral-upholstered-swivel-bar-stools-DUF0873-7-thcdd8.jpg,assets\images\inventory\DUF0873\pair-of-designs-for-leisure-mid-century-american-fluted-column-floral-upholstered-swivel-bar-stools-DUF0873-7-thcdd8.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/DUF0873/pair-of-designs-for-leisure-mid-century-american-fluted-column-floral-upholstered-swivel-bar-stools-DUF0873-8-lg3a4d.jpg,assets\images\inventory\DUF0873\pair-of-designs-for-leisure-mid-century-american-fluted-column-floral-upholstered-swivel-bar-stools-DUF0873-8-lg3a4d.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/DUF0873/pair-of-designs-for-leisure-mid-century-american-fluted-column-floral-upholstered-swivel-bar-stools-DUF0873-8-lg8d26.jpg,assets\images\inventory\DUF0873\pair-of-designs-for-leisure-mid-century-american-fluted-column-floral-upholstered-swivel-bar-stools-DUF0873-8-lg8d26.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/DUF0873/pair-of-designs-for-leisure-mid-century-american-fluted-column-floral-upholstered-swivel-bar-stools-DUF0873-8-lga2ad.jpg,assets\images\inventory\DUF0873\pair-of-designs-for-leisure-mid-century-american-fluted-column-floral-upholstered-swivel-bar-stools-DUF0873-8-lga2ad.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/DUF0873/pair-of-designs-for-leisure-mid-century-american-fluted-column-floral-upholstered-swivel-bar-stools-DUF0873-8-lgc5fb.jpg,assets\images\inventory\DUF0873\pair-of-designs-for-leisure-mid-century-american-fluted-column-floral-upholstered-swivel-bar-stools-DUF0873-8-lgc5fb.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/DUF0873/pair-of-designs-for-leisure-mid-century-american-fluted-column-floral-upholstered-swivel-bar-stools-DUF0873-8-lge9de.jpg,assets\images\inventory\DUF0873\pair-of-designs-for-leisure-mid-century-american-fluted-column-floral-upholstered-swivel-bar-stools-DUF0873-8-lge9de.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/DUF0873/pair-of-designs-for-leisure-mid-century-american-fluted-column-floral-upholstered-swivel-bar-stools-DUF0873-8-thcdd8.jpg,assets\images\inventory\DUF0873\pair-of-designs-for-leisure-mid-century-american-fluted-column-floral-upholstered-swivel-bar-stools-DUF0873-8-thcdd8.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/DUF0873/pair-of-designs-for-leisure-mid-century-american-fluted-column-floral-upholstered-swivel-bar-stools-DUF0873-9-lg3a4d.jpg,assets\images\inventory\DUF0873\pair-of-designs-for-leisure-mid-century-american-fluted-column-floral-upholstered-swivel-bar-stools-DUF0873-9-lg3a4d.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/DUF0873/pair-of-designs-for-leisure-mid-century-american-fluted-column-floral-upholstered-swivel-bar-stools-DUF0873-9-lg8d26.jpg,assets\images\inventory\DUF0873\pair-of-designs-for-leisure-mid-century-american-fluted-column-floral-upholstered-swivel-bar-stools-DUF0873-9-lg8d26.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/DUF0873/pair-of-designs-for-leisure-mid-century-american-fluted-column-floral-upholstered-swivel-bar-stools-DUF0873-9-lga2ad.jpg,assets\images\inventory\DUF0873\pair-of-designs-for-leisure-mid-century-american-fluted-column-floral-upholstered-swivel-bar-stools-DUF0873-9-lga2ad.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/DUF0873/pair-of-designs-for-leisure-mid-century-american-fluted-column-floral-upholstered-swivel-bar-stools-DUF0873-9-lgc5fb.jpg,assets\images\inventory\DUF0873\pair-of-designs-for-leisure-mid-century-american-fluted-column-floral-upholstered-swivel-bar-stools-DUF0873-9-lgc5fb.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/DUF0873/pair-of-designs-for-leisure-mid-century-american-fluted-column-floral-upholstered-swivel-bar-stools-DUF0873-9-lge9de.jpg,assets\images\inventory\DUF0873\pair-of-designs-for-leisure-mid-century-american-fluted-column-floral-upholstered-swivel-bar-stools-DUF0873-9-lge9de.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/DUF0873/pair-of-designs-for-leisure-mid-century-american-fluted-column-floral-upholstered-swivel-bar-stools-DUF0873-9-thcdd8.jpg,assets\images\inventory\DUF0873\pair-of-designs-for-leisure-mid-century-american-fluted-column-floral-upholstered-swivel-bar-stools-DUF0873-9-thcdd8.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/DUF0877/pair-of-warren-bacon-mid-century-american-brass-and-wood-horseshoe-cantilever-barstools-DUF0877-1-lg.jpg,assets\images\inventory\DUF0877\pair-of-warren-bacon-mid-century-american-brass-and-wood-horseshoe-cantilever-barstools-DUF0877-1-lg.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/DUF0877/pair-of-warren-bacon-mid-century-american-brass-and-wood-horseshoe-cantilever-barstools-DUF0877-1-lg3a4d.jpg,assets\images\inventory\DUF0877\pair-of-warren-bacon-mid-century-american-brass-and-wood-horseshoe-cantilever-barstools-DUF0877-1-lg3a4d.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/DUF0877/pair-of-warren-bacon-mid-century-american-brass-and-wood-horseshoe-cantilever-barstools-DUF0877-1-lg8d26.jpg,assets\images\inventory\DUF0877\pair-of-warren-bacon-mid-century-american-brass-and-wood-horseshoe-cantilever-barstools-DUF0877-1-lg8d26.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/DUF0877/pair-of-warren-bacon-mid-century-american-brass-and-wood-horseshoe-cantilever-barstools-DUF0877-1-lga2ad.jpg,assets\images\inventory\DUF0877\pair-of-warren-bacon-mid-century-american-brass-and-wood-horseshoe-cantilever-barstools-DUF0877-1-lga2ad.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/DUF0877/pair-of-warren-bacon-mid-century-american-brass-and-wood-horseshoe-cantilever-barstools-DUF0877-1-lgc5fb.jpg,assets\images\inventory\DUF0877\pair-of-warren-bacon-mid-century-american-brass-and-wood-horseshoe-cantilever-barstools-DUF0877-1-lgc5fb.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/DUF0877/pair-of-warren-bacon-mid-century-american-brass-and-wood-horseshoe-cantilever-barstools-DUF0877-1-lge9de.jpg,assets\images\inventory\DUF0877\pair-of-warren-bacon-mid-century-american-brass-and-wood-horseshoe-cantilever-barstools-DUF0877-1-lge9de.jpg,No,Move
C:/Users/user pc/OneDrive/Documents/carter/REYNOLDS_ANTIQUE_HOUSE/s3-us-west-2.amazonaws.com/prod-newel/images/inventory/DUF0877/pair-of-warren-bacon-mid-century-american-brass-and-wood-horseshoe-cantilever-barstools-DUF0877-1-med.jpg,assets\images\inventory\DUF0877\pair-of-warren-bacon-mid-century-american-brass-and-wood-horseshoe-cantilever-barstools-DUF0877-1-med.jpg,No,Move
